text	label
"""Kein Impfzwang"" | heise online https://t.co/KGRg1vjRdN"	2
Das Quarks - Impfzwang Experiment https://t.co/oik2gXTyzv via @YouTube	2
Lustig wird ja zuzuschauen, was neoliberale Phrasendrescherinnen wie @narimoldi tun werden, wenn der Staat einen Impfzwang ablehnt, Private ihn aber einführen. An wen wenden sie sich dann? An den Samichlaus? #COVID19 https://t.co/5Ig4Q32Qof	3
"Dem ist nichts hinzuzufügen. 

Bund-Länder-Bullshit-Bingo: Der Impfgipfel der Unverschämtheit https://t.co/G79NL9jIX5"	4
Wie kommt es eigentlich, dass im produzierenden Gewerbe zum Teil jetzt schon Betriebsärzt_innen impfen, obwohl wir immer noch eine Priorisierung haben und der Impfstoff noch ein rares Gut ist? #Impfpriorisierung #Impfgipfel	1
"Warum warten nach Ostern.? Das grenzt an Fahrlässigkeit und unterlassenener Hilfeleistung.  ""Ich verstehe es nicht"" https://t.co/eXMWxLpJ0M"	4
"Nach dem Impfgipfel - ""Wir brauchen einfach mehr Impfstoff"" @VorsitzenderNAV @virchowbund  https://t.co/NrZBlX1qOv"	3
Liebe #TanteJens … da Du ja als BMin und MdB sicher schon den guten Stoff intus hast, ist es natürlich ein Leichtes, uns Bürgern den Placebo-Impfstoff aus Russland in den Arm zu drücken … Danke für nichts! @jensspahn @RegSprecher @CDU #corona #cdu #Impfgipfel	4
"Für die Menschen, die noch denken können:

https://t.co/16D2V8fwOv"	4
"Wie hieß es noch im letzten Jahr. Es wird niemals eine #Impfpflicht geben.

Schaut euch einfach mal um, die, die noch nicht geimpft wurden. Ich habe richtig Wut im Bauch. 

Aber ich bin sicher, dass die Aussage ""Impfangebot im Juni"" ganz anders verstanden werden muss. 

#COVID19"	2
"""Niemand hat die Absicht eine Impfpflicht zu errichten"". Unsere politischen Vorbilder wirken."	4
Impfpflicht durch die Hintertür: Wie mir meine Tochter mitteilte werden Lehrlinge bei der Voestalpine nach der Lehre NICHT behalten, wenn sie sich nicht impfen lassen.	2
Berset kaschiert Versagen mit faktischer Impfpflicht https://t.co/hGZRVlKkne via @InsideParade	4
Gesundheitsminister Wolfgang #Mückstein für Aufklärung statt Impfpflicht https://t.co/sbS6zGkCOd #covid	3
"#Brueckenlockdown bedeutet nichts anderes als: ""Wir sperren euch solange ein ,bis ihr um die Impfung bettelt!"" #laschetdenkt #Impfpflicht"	2
"Sahra Wagenknecht mal wieder in Höchstform! Über Nutzen und RIsiken der Impfstoffe, die Unsinnigkeit von direkter oder indirekter Impfpflicht und ein weiteres Projekt das keiner braucht, den digitalen Impfpass der EU....

https://t.co/F85JtLkJcQ"	4
#Impfpflicht ? Der/die jenige wo versucht,gegen meinen willen mir eine impfdosis zu verpassen wird es schlecht ergehen👍	2
"Ich habe heute mit ein paar Kumpels geredet.

Wenn die Impfpflicht kommt sind wir mehr in Berlin.
(Auch durch Umwege)

👊👊👊"	2
Manchmal frage ich mich ob es wirklich nochmal ein normales Leben geben wird 🤔 was hier gerade passiert, kann doch nicht wirklich war sein ☝️ #Ausgangssperren #Corona #Impfpflicht #MegaLockdown #widerstand	2
Impfpflicht - JETZT! Demoverbot - JETZT! Föderalismus einschränken - JETZT! AfD verbieten - HETZT! TW, FB, Insta usw rechte &amp; Verschwörer-Acc sperren - JETZT! Trump absetzen - JETZT! Verzichtserklärung für Covidioten - JETZT!	1
Auch wenn es keine Impfpflicht gibt hoffe ich doch das möglichst viele dem Beispiel von Quantas folgen. Vielleicht setzt sich ja der Impfnachweis als Qualitätssiegel durch.	1
Corona Impfpflicht - Pro und Contra https://t.co/7CucGOG4lk via @YouTube	3
"Impfung #1: 💉💪 ✅
Impfung #2: 🔜 09.07. 

Mein erster Schritt in ein normales Leben für uns alle! 👍💪

#Impfungen #impfung #Coronaimpfung #COVID19 https://t.co/IKMFVqQ6Mu"	1
"Ich hab meinen zweiten Impftermin 🥺
Hat doch seine guten Seiten chronische Depressionen zu haben #Coronaimpfung"	1
🚨 Seit gestern sind #Steuerberater in Baden-Württemberg #impfberechtigt, ebenso Mitarbeiter mit regelmäßigem unmittelbaren Mandanten-Kontakt. Mehr Informationen auf unserer Website: https://t.co/enl88spuAw 🚨 #CoronaImpfung	3
ALLE Landesbeschäftigte in NRW sind Systemrelevant und erhalte eine entsprechende Bescheinigung. Gleichberechtigung bei Impfung scheinbar ganz weit vorne. @landnrw #Corona #CoronaImpfung	1
Es gibt Datingplattformen für‘s #impfen ...ich habe alles gesehen... #CoronaImpfung #corona #tinder https://t.co/bukfhfKr7N https://t.co/lMvtkytLvp	3
Wenn sich auch jeder, der sich bei der Corona Impfung vorgedrängelt hat weil sie ihre Eltern/Großeltern pflegen müssen, das auch wirklich machen würden, bräuchten wir nur noch ein Bruchteil an Plege Einrichtungen... #CoronaImpfung	1
"Seit dieser Woche impfen auch Arztpraxen gegen Corona. Patienten priorisieren, an Folgetermine erinnern und Restdosen sinnvoll verteilen – per Messenger organisieren Sie alles effizient. Mehr erfahren!
https://t.co/WCgtD8sEzf
#impfstart #coronaimpfung #arztpraxis https://t.co/wfcRLmQYao"	1
1,95m mit 104kg gegen einen kleinen Piekser: 0-1 😂. Da hat mich die #CoronaImpfung mit #AstraZeneca aber ordentlich umgeschossen. Schüttelfrost und Fieber vom Feinsten. Aber 20h nach Piekser ist alles wieder normal! Bill und ich haben schon geschnackt... #CoronaChip	1
"Mit einer Neufassung der #Impfverordnung will das #Bundesgesundheitsministerium die Voraussetzungen dafür schaffen, dass Betriebsärzte gegen das #Coronavirus impfen können. 
https://t.co/qzZ8hgs71H"	3
"Das #Impftempo muss dringend erhöht werden!

Ein Appell an den Landrat von Sylvia Gabelmann (MdB / Die Linke) und dem KV Siegen-Wittgenstein

#Impfung #Coronaimpfung #Hausarzt #SiegenWittgenstein

https://t.co/t1IQCHcLOw"	1
Ich bin für einen Corona Impftermin registriert. Ein tolles Gefühl. Wie wird es mir erst gehen wenn ich den tatsächlichen Termin und dann erst die Impfung habe. #CoronaImpfung #Erzieher #hessen #aufgeregt #COVIDー19 #lieberastraalscorona	1
Ein Patient erzählt mir gerade, dass er eine Einladung zur #Coronaimpfung erhalten hat für eine Angehörige, die vor 25 Jahren verstorben ist. *Traurigkeit, Verzweiflung, Unverständnis, Wut *	1
"Unsere Geschäftsführerin Maria Pernegger im Gespräch mit ""Guten Morgen Österreich"" zum Thema ""Medien und Impfen"". Sendungslink und aktueller Themenbeitrag unter: https://t.co/HBrwdJQyQz
Danke @ORF #gutenmorgenoesterreich
#coronaimpfung #medien #politik"	3
Wird man bei Ryainair, jetzt im Flugzeug geimpft? Gibt bestimmt  dann auch ein Früherbucherspecial und wenn man es sich selbst impft gibt es 30 % Rabatt. #werbefails2020 #Impfen #CoronaImpfung #sommerurlaub21 #Ryanair https://t.co/4yx0Yo2vDW	3
Spätestens wenn rechtzeitig zu den Sommerferien potentielle Urlaubsländer für die Einreise eine #CoronaImpfung verlangen und viele deutsche Urlauber deshalb nicht reisen können, wird sich zeigen, wie weltfremd   und insular die deutsche Debatte um #Impfprivilegien doch ist.	2
Agil und gesund am Arbeitsplatz wurde soeben publiziert! https://t.co/OjYun2iope Vielen Dank an @DGAUM_GS @proagilede @psychosomberlin #coronaimpfung #ärztegesundheit	1
Kollege erzählt gerade ganz begeistert, dass Partner gestern spontan geimpft wurde. Polizei Berlin sei mit Megaphon durch die Siedlung gefahren und hätte auf freie Kapazitäten im Impfzentrum hingewiesen..	1
"War gerade im Impfzentrum.
Viele viele Impfwillige und lange SCHLANGEN, aber ich muss sagen:
Das ist großartig organisiert! War in 40 Minuten durch und dann nochmal Beobachtung 15 Minuten, also alles in unter einer Stunde.
Alle Helfer und das medizinische Personal waren 1/2"	1
Unfassbar... und da wundert man sich noch, warum die Zweit-Impfungen „geschwänzt“ werden? Die Impflinge schaffen es einfach erst garnicht zum Impfzentrum... die @PolizeiHamburg sperrt sogar schon Zufahrtsweg auch für Personen MIT Termin! #Hamburg @Senat_Hamburg https://t.co/LfRuWEXinO	1
"Die Ärztin im Impfzentrum aus dem Burgenlandkreis hat sich sehr gefreut, dass sich junge Leute mit Astra Impfen lassen. 

Wer nahe Zeitz wohnt, kann da mal nach Terminen schauen (Astra für alle)."	1
"Von wegen AstraZeneca ist freigegeben.

Mein Schwager bekam seine Erstimpfung mit AstraZeneca.

Wollte auch bei der 2. heute AstraZeneca haben.

Er bekam Biontech, U60 würde im Impfzentrum kein AstraZeneca mehr verimpft.

Die Politik bringt uns definitiv nicht aus der Pandemie."	1
"Sachfrage:
Reicht bei selbstfahrenden Taxiunternehmern(Einzelunternehmer), der Personenbeförderungsschein, als Arbeitgeberbescheinigung beim Impfzentrum aus?
@sozialbehoerde @bgv_hh @VorsitzenderNAV Bitte um Feedback. Dankeschön"	1
"Impfzentrum #dresden #CoronaSN : Der Mensch an der Einfahrtskontrolle zum Parkplatz beugt sich OHNE MASKE zum Beifahrerfenster. Setze meine Maske auf und steige auf der Fahrerseite aus. SOLL ICH DEN OHNE MASKE IN MEIN AUTO ATMEN LASSEN?
@drksachsen"	1
Im Impfzentrum. Alles wohlorganisiert und fröhlich. Fühlt sich fast wie eine Chaosveranstaltung an, nur weniger bunt.	1
"Auf Antwort von Crush warten

~UPGRADE~

Auf Antwort vom Impfzentrum warten, nachdem man die Bescheinigung für die Priorisierung eingereicht hat"	1
"Hat hier jemand aus Gruppe 4 Erfahrungen wegen Impftermin?
Hausarzt verweist auf wenige Impfdosen und lange Warteliste. Vor Sommer ginge da nix. Lieber Impfzentrum.
Da komme ich online wegen fehlender Prio nicht durch.
Lohnt es dort anzurufen? Beim Arzt auf die Warteliste? 🤷‍♀️"	1
"""Impfzentrum Friesland: Kochsalzlösung statt Biontech gespritzt | https://t.co/VPzWJKZZLp - Nachrichten - Niedersachsen - Studio Oldenburg"" https://t.co/WgWYTQr68E"	3
"#Fehlerkultur Deutschland: Sachschaden iHv 72€ verursacht so viel Angst, dass das Missgeschick vertuscht wird. Wie ist da das Arbeitsklima? Nachdem es raus kam sagt @Daniela_Behrens (SPD): ""abscheuliche Tat""!? ""Lösung"": absurde Bürokratie! #Kochsalzlösung https://t.co/V39QsRRKLj"	4
"Das ganze Hausärztekonzept ist für den Popo! Rufe an — “Wir haben keine Kapazitäten neben Biontec auch noch Astrazenica zu verimpfen. Tut uns leid, wir sind zwar Ihr Hausarzt, aber wir können Ihnen da nicht helfen”. 😡
Warum nicht ganz normal im Impfzentrum mit Termin @BayStMI"	1
Juchz, Papa wird heute geimpft, eben Mail von #Impfzentrum bekommen, kein AstraZeneca sondern entweder #Biontech oder #Moderna mal sehen, was es geworden ist. #impfen #gehtvoran	1
"Impfzentrum Flughafen Tegel rappelvoll und sehr gut organisiert.
Unerwartet viele Leute &gt;70 hier. #astrazeneca"	1
Erkenntnisse aus dem Impfzentrum: ACAB nach wie vor tief empfunden, aber eventuell habe ich ein Ding für Feuerwehrleute.	4
Respekt und Danke für die großartige Organisation im #Impfzentrum Hamburg. Das ging schnell und angenehm bei so vielen Menschen gleichzeitig. #impfen #CoronaHH https://t.co/qkIIrQ8EXB	1
Während #dd1303 muss ein #Impfzentrum mit #Wasserwerfern geschützt werden und #Querdenker vergleichen #Corona-Beschränkungen mit dem #Holocaust. Mehr muss man zu #Deutschland #2021 nicht sagen.	1
Wer kommt am Sonntag mit, ins Impfzentrum einbrechen und Impfparty machen?	1
"Für alle in Frankfurt tätigen niedergelassenen PP und KJP!
Es gibt Impftermine zu buchen unter https://t.co/LRQdnx80cY. Es gibt noch freie Termine. @PTK_Hessen , @DptvHessen , @KaiserFlorian ,@KV_Hessen"	3
"#Funfacts: Die Produktionsfirma des Aufklärungsfilm im Impfzentrum Karlsruhe heißt ""traumwelt"""	4
"Meine Mutter hat die 1. Impfung hinter sich - und ist  begeistert von der Orga im #Impfzentrum und dem Arzt, der sich Zeit genommen hat. 
In 3 Wochen dann die zweite Dosis - *erleichtert* 
Ich hoffe, es klappt ""Ende des Sommers"" mit dem Impfangebot für alle. #impfengegencorona"	1
+++ Einsatz Nr: 20 - Unterstützung Impfzentrum +++ https://t.co/Hu46QJcljF #wiederitzsch #feuerwehr #WiB	3
"Hartz4 Empfänger dürfen kostenlos mit dem Taxi ins Impfzentrum fahren.
Die haben genugtuet zu laufen.  Mein Vater ist über 80 und soll Bahn fahren. #impfen #corona #hartz4"	4
Bei aller Schimpferei auf die Partyszene: Nie die tollen Menschen dahinter vergessen. Der KitKat-Club bietet die billigsten Schnelltests der Stadt an. Und jetzt lese ich, dass im Impfzentrum in Treptow DJs als freiwillige Helfer arbeiten. https://t.co/A0u5as4Dkl	1
Moment des Tages: Siegfried Scholz nach seiner ersten #Covid_19-Impfung. „Davor braucht keiner Angst zu haben“, sagt der 82-Jährige. Er hat aber zugegeben, dass er die ganze Woche aufgeregt war. #hhimpft #impfzentrum Ich muss immer noch lächeln. https://t.co/9ADfR3FLNt	1
"In #Bremen sitzt millionenschwere Privatwirtschaft mit dem R2G-Senat an einem Tisch. Ergebnis ist die Initiative ‚Bremen impft‘ mit 30 Firmen und zb 40 Hotelmitarbeitern, die den Betrieb im Impfzentrum sichern. Ziel: (irgendwann) 15.000 Impfungen täglich.
https://t.co/MNnOA3yDa9"	3
Daimler-Managerin organisiert Impfzentrum: »Meine Corona-Infektion hat mich zutiefst verstört« https://t.co/LlQ51noOKm	1
"Habe noch nie so oft das Wort Eisstadion im Radio gehört, wie heute. 

#Impfzentrum #Berlin"	4
"Ich bin eben am Bonner WCB entlang gelaufen. Feuerwehr, Rotes
Kreuz alle am Werkeln, um das Impfzentrum an den Start zu bekommen. Dazu scheint die Sonne. Und mehr Hoffnung fürs neue Jahr kann es nicht geben."	1
"Einerseits: Yay!

Andererseits: Bei 7k Impfungen am Tag und 1.845.000 Einwohner*innen, wovon ggf. jede*r zwei Shots braucht, dauert es 527 Tage bis alle durch sind 😩🥺

https://t.co/08XXhR3B74"	1
"Rundgang über das Gelände des zukünftigen Corona-Impfzentrums des Schwalm-Eder-Kreises in Fritzlar. #Corona #Impfzentrum #SchwalmEderKreis #SEK #Fritzlar 

https://t.co/V8S4CN1p2S"	3
Der Kreis Groß-Gerau sucht medizinisches Personal für das neu einzurichtende Impfzentrum: https://t.co/thGbHyuUjs	3
Ob Termin im Impfzentrum so geil wie Termin Bürgeramt funktioniert? #lanz	4
Ist die Hirnvene eigentlich das Ding, das bei allen seit Monaten immer so am pulsieren ist, wenn neue Coronaregeln verkündet werden? #AstraZeneca #STIKO	4
Heute geht‘s im Bürgerforum #Corona #BaWü ab 16 Uhr um das Thema #Impfungen und Impfstoffe, u.a. mit STIKO-Präsident Mertens. @RegierungBW macht es richtig und hört auch kritischen Bürger:innen zu. So geht Demokratie!	3
"Noch fehlten die nötigen Informationen...
https://t.co/6ZFF8FK6Hn"	4
STIKO aktualisiert Empfehlung zur Impfung gegen saisonale Influenza. Ab der Saison 2021/22 sollen Senioren mit einem Influenza-Hochdosis-Impfstoff geimpft werden. Hier die wissenschaftliche Begründung: https://t.co/aHBqIUGOCU https://t.co/y5rt3AwOyo	3
"Art. 1 Abs. 1 GG ist nicht nur Recht, sondern hat auch recht. Menschenleben dürfen nie miteinander verglichen werden, sodass das eine Leben im Ergebnis mehr wert wäre als das andere. Daher haben auch alle Menschen die Möglichkeit, geimpft zu werden.
#Impfstart #coronavirus"	1
"Großmütter nach der Covid 19 Impfung so: 
#Impfstart https://t.co/EOFJOsaSxo"	1
Ich bin sehr stolz auf unsere Regierung, dass sie dem Volk den Vortritt lässt! Uneigennützig und beispielhaft 🙄  #Impfung #Corona #COVID19 #Impfstart	1
"#AllesOEffnen #Impfdesaster #Impfung #Lauterbach #Corona #Leiserbach #ema #bundeslockdown @Karl_Lauterbach
Achtung nichts für schwache Nerven 

https://t.co/agCXUni6cs"	1
"Im gesamten ersten Quartal hat 🇩🇪 19 Mio. Impfdosen bekommen. 12,7 wurden verimpft. Bei 250k am Tag sind wir Ende Q1 bei knapp 14 Mio. Was ist denn mit den verbleibenden 5 Mio. Impfdosen?? 
#Impfdesaster https://t.co/y4q3wH1Uuq"	3
Diese Bundesregierung aber Vor allem unter der Führung der Union hat es für Ihr  miserables Krisenmanagement nicht anders verdient als bei der nächsten BtW abgestraft zu werden und keine Regierung mehr anzuführen! Das muss man so deutlich sagen! #Impfdesaster #Ausgangssperre	4
Haben die denn alle den Verstand verloren oder wurden Spahn, Laschet &amp; Co gekauft!? Was stimmt nicht mit denen?😢😤#LaschetRuecktritt #GenugJetzt #SpahnRücktritt #NoStreeck #GesundheitvorBürokratie #Impfdesaster #Politikversagen #WirSindViele 💪✌️💚❤️😷	4
Mein Vater, meine Frau, ich hätten in den nächsten 3 Woche Impfung erhalten. Ich glaube, ich hab mich nie rat- und hilfloser gefühlt. #AstraZeneca #DritteWelle #Impfdesaster	1
"Wisst ihr noch, wie #Spahn im Dezember '20 prophezeite: 

""AN mAnChEN StELLeN wiRD eS aNfAnGs rUcKeLn bEiM IMpFeN!"" 

DAS IST DOCH KEIN RUCKELN MEHR, DAS IST EIN SELBSTVERSCHULDETES ERDBEBEN! 🤦🏻‍♀️ #WirWollenKarl #spahnruecktritt #AstraZeneca #Impfdesaster https://t.co/s2k1XYZ9Fn"	1
Liebe #GroKo bei der aktuellen #corona Lage auf @jensspahn  und @AndiScheuer zu setzen ist ähnlich gewagt, wie jetzt noch sein gesamtes Geld auf @s04 als Meister zu setzen 🤷🏼‍♂️ #Impfdesaster	4
"Wenn es wirklich drauf ankommt, kann man sich immerhin darauf verlassen, dass die CDU/CSU wirklich auf ganzer Linie ihre Inkompetenz unter Beweis stellt.
#Impfdesaster #Impfstrategie #NieMehrCDU #CDUrausausderRegierung"	1
#Impfdesaster #Karl_Lauterbach Prof. Lauterbach, danke für Ihre Bemühungen - nachdem die 300 Mill. Impfstoff Bestellung bei SANOFI wohl erst zum Ende d.J. - wen zugelassen- die EU Finanzen blockieren könnte evtl SANOFI’s Productionsketten für Biontech helfen ‚food for thought‘	1
Das klingt doch wirklich gut. #BioNTech-Vakzin schützt auch Jugendliche https://t.co/ttOUMEmO6T #ARD #Tagesschau #Corona #Covid19	1
"Zum 01. April: Astrazeneca ändert Namen! 
Wenn damit die Fehler behoben sind?! 😂
https://t.co/Ks0flE6tGq"	4
"#Deutschland ""wird Todesfälle verursachen, indem die #Astrazeneca-Impfung eingeschränkt wird. Blutgerinnung ist bei #Covid19 viel wahrscheinlicher. Wenn Sie Blutgerinnsel vermeiden möchten, möchten Sie Covid vermeiden, nicht den Impfstoff.""

- Dr. @petermbenglish @BBCRadio4"	1
"Ernst gemeinte Frage: Warum hört man hier in D eigentlich fast nichts vom Moderna Impfstoff? 

#AstraZenaca #Impfen #DritteWelle #coronavirus #COVID19"	1
Bevölkerung einsperren hat sie doch in der ehemaligen DDR gelernt. Mehr Impfstoff ist kein Thema mehr 🤮🙊🙉🙊	2
Aufgrund der ganzen dämlichen SocialMedia #AstraZeneca Kampagne der #Bundesregierung werden Termine nicht mehr wahrgenommen und im schlimmsten Fall der Impfstoff weggeschmissen. Oder hält der vektorimpfstoff länger?	1
Coronavirus in Deutschland und der Welt: Pfizer und Biontech beginnen mit Impfstoff-Tests bei Kindern https://t.co/MNyJl4ve9O	3
"Ich glaube, dass es wirklich schlimm, dass Deutschland so wenige Teste und Impfstoff gegen Coronavirus hat. Aber ist diese kollektiven Hysterie über Ostern die bessere Antwort? 

https://t.co/18Z9q3K6kk"	1
Meine gute Kinderstube verbietet mir unhöflichere Ausdrucksweisen, daher hier weichgespült: HEY, IHR AFFEN - BESORGT ENDLICH GENÜGEND SCHEISS-IMPFSTOFF, DAMIT WIR AUS DIESER KACKE RAUSKOMMEN. Ach ja, und schießt #Spahn, #Scheuer und #Laschet auch direkt zum Mond. #MPK #TeamKarl	1
Ich frage mich bereits jetzt, mit welchen Impfstoff ich dann im Dezember geimpft werde. Es ist alles sehr aufregend!	1
"Es ist ein schändliches Verhalten des Staates, diesen Impfstoff noch immer nicht vom Markt genommen zu haben, sondern nach wie vor mit diesem Dreck Menschen zu impfen.

https://t.co/IwvwaD1bVM"	2
Erfahre gerade bei @AnneWillTalk dass Impfstoff weggeschmissen 😱😤🤯🤬😡😠 https://t.co/LXvuzHhkrA	1
"Toll: In Bangladesh, dem ärmsten Land der Welt, sind die 70-Jährigen schon geimpft, wie unsere Freundin uns heute schreibt. In der Industrienation Deutschland warten wir immer noch. Ach ja, wir sind Exportweltmeister. Wir exportieren den #Impfstoff lieber. 🤔
#Corona #Impfung"	1
"Da haben sich die ganzen panischen Diskussionen um #Astrazeneca ja richtig gelohnt. Der #Impfbereitschaft hat es sicher nicht gutgetan. Die #dritteWelle freut sich... 
#CoronavirusDE #Impfungen 
https://t.co/nEhzMlr7p3"	1
Bevor ihr den #astrazenica #impfstoff wegschmeisst gebt ihn mir, ich spritze selber und werf ne #ASPIRIN hinterher. #protip	1
"Warum sollte ein langdienender beamter plötzlich von sich aus auf die Idee kommen zu wenig impfstoff z kaufen? Vielleicht hat er nicht mehr geld bekommen? #zib2
Gibt sicher einen Namen für die taktik, ein problem zu kreieren, nur damit man der held sein kann? #thefilz"	4
Beschaffung &amp; Distribution hätten erfahrene Experten machen müssen - warum bindet EU und Regierung diese nicht ein? Impfstoff wurde auch nicht von Beamten entwickelt... „In den Impfstoff-Verträgen stehen Dinge, da kommen jedem Manager die Tränen“ via @welt https://t.co/79joR9rj6p	1
Kann ich wenigstens was gegen #Laschet #Gebauer #Stamp #Laumann gespritzt kriegen, während ich auf den Covid-Impfstoff warte…? #Maischberger	1
"Auf einmal redet jeder über Abwägen von Nutzen und Schaden in Bezug auf den AstraZeneca Impfstoff. Wie wäre es mal, wenn man Nutzen des Lockdowns mit dem angerichteten Schaden abwägt?
#AstraZeneca #Impfstoff #COVID19 #CoronaVirusDE"	4
EU-Forschungskommissarin: Impfstoff kommt nicht zufällig aus Europa https://t.co/XXzFumxtTP	3
💉 #Impfstopp für #AstraZeneca in #Deutschland. Ich habe einige Freunde und Bekannte, die gerade erst die erste Impfung mit diesem #Impfstoff erhalten haben.	1
"was ist der bessere impfstoff?
ich tendiere klar zu b)"	1
Warum darf nicht jeder entscheiden, welchen Impfstoff er haben möchte? #AstraZeneca	3
"Ich würde AstraZeneca mit HANDKUSS nehmen. 

Die Daten sprechen eindeutig für einen sicheren Impfstoff."	1
"@Karl_Lauterbach @c_drosten was nun Ihr Herren der Wissenschaft?
Astrazeneca wird auch in 🇩🇪 gestoppt. Swissmedic hat den Impfstoff gar nicht erst zugelassen und Sie plädierten dafür, alle, auch die Risikogruppen zu gefährden. Na ja!"	2
Mein Anti-Depressivum, was ich jeden Tag einnehmen muss, hat ca. 30 mal so viele Nebenwirkungen wie der Impfstoff von #AstraZenaca. Ich bin so müde.	1
Alles öffnen und den Impfstoff zurück ziehen, solide Strategie die Leute auszuschalten die einen nicht wählen.	4
Es gibt Menschen, die ungehalten reagieren, weil in ihrem Impfpass nicht Biontech steht, weil der Impfstoff von Biontech einfach nicht so heißt, und SIE WOLLEN ABER NUR DEN BIONTECH ... 🙈	3
Faktencheck: Gutachterin für Impfstoffe über den „selbstgebastelten Impfstoff“ von Stöcker - Volksverpetzer https://t.co/tRGLjvVMU0	2
Kurz-Impfstoff: Sebastian Kurz will mit DK und Israel eigene Impfstoffe produzieren, ohne Lizenzen und Fabriken. Der Hot-Spot Schwaz wird aber von der EU durchgeimpft: Kurz, der Anti-Europäer, Gesinnungs-Freund von Viktor Orban. https://t.co/I44ZnIAsGM	3
Fällt einem echt nix mehr zu ein https://t.co/BDiPAP11gu	4
Der Gipfel deutschen Pragmatismus. Aber wir haben Zeit, der Impfstoff verfällt ja noch nicht.  https://t.co/N15XAEuHvR	4
"Der dritte in der EU zugelassene Impfstoff wurde mit Skepsis begrüßt. Das Uniklinikum Jena will die Vorurteile zu AstraZeneca aufklären.

https://t.co/ZBmm5jwndD https://t.co/y615iKN5xd"	3
Die Europäische Arzneimittelagentur #EMA hat die Zulassung des #Impfstoffs von Johnson &amp; Johnson in der #EU empfohlen	3
Corona-Tests in Kitas: Der blinde Fleck | ZEIT ONLINE https://t.co/0RryKfma4D	4
"In der Grundschule in der meine Nichte neben dem Studium aushilft, stehen im Lehrerzimmer #Globuli auf dem Tisch. 
Für alle. 
Gegen die ""Nebenwirkungen"" der Impfung. 
Solche Menschen unterrichten unsere Kinder 😭😭"	1
"Zur #Zeitumstellung 
beantrage ich auch eine Stunde weniger Schüttelfrost 🥶 Kopf-Gliederschmerzen 🤯 und Halsweh 

#Impfung"	1
Joe Biden verspricht Impfung für alle Erwachsenen bis 1. Mai https://t.co/CJPtQe8hVK via @zeitonline	3
Gestern war  es endlich soweit. Ein kleiner Piekser für mich... (was schlaueres ist mir nicht eingefallen 😃 ) #Impfung #Corona https://t.co/vReaEltvxc	1
"#Hartung regt an, #Sportler anders zu Priorisieren, #Impfung. ""Letztl. geht es darum, wann Dt eine #Mannschaft sicher n. #Tokio zu schicken"". Wait, what? Wie wäre es denn mit der Frage, OB überhaupt #Olympia sein muss. Das ist #Irrsinn."	1
Schon 13 Fälle von Hirnvenen-Thrombosen nach AstraZeneca-Impfung in Deutschland https://t.co/6wvLn4rdBx	2
"""Impfungen werden über das öffentliche System organisiert. Einige reichere Gemeinden bieten Tango-Shows zur Unterhaltung während der Impfung oder Drive-ins."" Herr Spahn, schreiben Sie mit?

https://t.co/kMKnRRlgCG via @derspiegel"	1
"Ich brauche bald eine Impfung gegen Zynismus!
#LasstDieSchulenUndKitasZu"	1
"Ok, ich verstehe... 
7 Thrombosen = stoppt die Impfung sofort!!! 
11 Kinder sterben = egal, Schulen &amp; Kitas öffnen ohne vernünftige Schutzmaßnahmen 🥳 
Von den ganzen long-covid Kindern abgesehen, die interessieren eh keinen.. 🤷🏼‍♀️ https://t.co/hKeu9WOX1c"	1
Mein Körper arbeitet auf Volllast und verarbeitet die #AstraZeneca Impfung. Trotzdem und auch wenn es noch schlimmer wird, ich würd es immer wieder tun. Weiß gar nicht wann ich das letzte mal richtig Schüttelfrost und Gliederschmerzen hatte...	1
"🚒Die #Umfrage bei uns:👨🏻‍🚒👩🏻‍🚒Alle, die bis jetzt mit #AstraZeneca geimpft wurden/worden sind, würden auch die 2. #Impfung (in Kauf) nehmen. Grüße aus einer #FreiwilligenFeuerwehr aus der #Prignitz (#Brandenburg).

@hartaberfair #ARD #DasErste #hartaberfair #Ehrenamt #Einsatzkräfte https://t.co/9QfTeVvmWb"	1
Gibt die Impfung an ALDI und LIDL weiter. Vielleicht wird es dann mal was.	1
"#Covidioten Sie sind auch einer.
Jedoch auf der anderen Seite des Spektrums.
Mit auch nur einem kleinen bisschen Verstand haette man die #AstraZeneka Impfung dahingehend modifizieren koennen, dass per Einwilligung die ""Risiken"" in Kauf genommen werden.
Erbaermlich."	1
Bäte auf F.A.Z.-Kongress: Allianz-Chef: Die Impfverzögerungen kosten Milliarden https://t.co/X4jfhNf6HB via @faznet	3
"Wenn ich die Nachrichten so lese: Mit den wieder steigenden Infektionszahlen hab ich vermutlich das kurze Zeitfenster verpasst, mal wieder ein offenes Geschäft zu besuchen. 
Und bin froh, dass wenigstens meine Mutter (86) inzwischen die 1. Impfung hat. 1/2"	1
Darf mich der Arbeitgeber zu einer COVID-19 Impfung zwingen? https://t.co/WBVlHr89Ko #ylex #rechteinfach #Covid_19	2
"Jedes mal wenn jemand Covid-19 mit der Grippe vergleicht, möchte ich gerne sagen:
Gibt's Impfung.
Gibt's Medikamente.
Gibt's Erfahrung.

Corona steckt in den Kinderschuhen.
Niemand kennt das Virus.
Impfen ist noch nicht etabliert.
Medikamente?
Wie tickt es?
Weiß man nicht, Heinz!"	3
